location,cause,year,val
Germany,Chronic respiratory diseases,1991,48.99295345305976
Cambodia,Respiratory infections,1990,330.3295685520747
Cambodia,Enteric infections,1990,77.7974322322235
Cambodia,Other infectious diseases,1990,79.16332439564155
Cambodia,Postpartum disorders,1990,107.79061182512802
Cambodia,Diabetes,1990,26.882505346117163
Eritrea,Tropical diseases,1990,38.30222330329515
Oman,Neoplasms,1990,29.090163991066103
Argentina,Unintentional injuries,1991,27.061230733634847
Mexico,Diabetes,1990,45.60911036519498
Afghanistan,Transport injuries,1991,36.4590204935772
Afghanistan,Unintentional injuries,1991,62.77458332401245
Lebanon,Diabetes,1990,32.28626633941197
Tajikistan,Cardiovascular diseases,1990,213.69155567165444
Mongolia,Respiratory infections,1990,168.7218384331137
Mongolia,Enteric infections,1990,36.02025364564807
Sao Tome and Principe,Neoplasms,1990,61.23631995364282
Niger,Other non-communicable diseases,1990,71.60180571240215
Niger,Respiratory infections,1990,397.9198467599007
Botswana,STD,1991,148.8653664178556
Botswana,Respiratory infections,1991,122.79803607197012
Pakistan,Other non-communicable diseases,1990,29.703231337723373
Japan,Diabetes,1990,23.80276895907247
Comoros,Tropical diseases,1991,94.80327978114762
Bangladesh,Digestive diseases,1991,40.92512727286453
North Macedonia,Diabetes,1991,28.715124473078085
Slovenia,Digestive diseases,1990,61.65005187512464
Bermuda,Neoplasms,1990,207.78541056027527
Bermuda,Neurological disorders,1990,28.148815838067208
Guinea,Neoplasms,1991,74.1659342403905
Jordan,Neoplasms,1991,36.63643565488517
Chile,Digestive diseases,1991,42.21939136153196
Guam,Homicides & suicides,1990,20.9420818618996
Republic of Korea,Neoplasms,1990,109.03028690600856
Indonesia,Neoplasms,1990,51.58961203330833
Azerbaijan,Respiratory infections,1991,127.51646431272913
Azerbaijan,Enteric infections,1991,20.44306300143024
Guatemala,Unintentional injuries,1991,42.57496342404536
Kiribati,Homicides & suicides,1990,42.3911313046584
Bhutan,Chronic respiratory diseases,1990,48.9497796853502
Tajikistan,Digestive diseases,1990,28.29984382865651
Viet Nam,Transport injuries,1990,22.69603223189502
Comoros,Chronic respiratory diseases,1991,27.42067532633169
Japan,Cardiovascular diseases,1991,224.8427833017444
Guinea,Transport injuries,1991,24.04746202889612
Guinea,Unintentional injuries,1991,41.29863537580087
Slovenia,Neurological disorders,1990,34.244921929488704
Marshall Islands,Neoplasms,1990,56.31939151858698
Australia,Neoplasms,1990,186.24157447558375
Australia,Neurological disorders,1990,32.03374792067461
Brunei Darussalam,Respiratory infections,1991,21.723107324603845
Latvia,Neurological disorders,1990,32.59361321166876
Poland,Homicides & suicides,1990,21.823759649101284
Lesotho,Other infectious diseases,1991,36.82088562950988
Lesotho,Postpartum disorders,1991,116.46672933382958
Lesotho,Diabetes,1991,38.46299412520513
South Sudan,Other non-communicable diseases,1990,47.34679534270279
South Sudan,Respiratory infections,1990,267.1487939478928
Venezuela (Bolivarian Republic of),Digestive diseases,1990,21.552901847287696
Venezuela (Bolivarian Republic of),Unintentional injuries,1990,22.25055050531946
Georgia,Respiratory infections,1991,41.62923978282307
Georgia,Postpartum disorders,1991,27.22751667097507
Tajikistan,Respiratory infections,1990,158.18445676259267
Tajikistan,Enteric infections,1990,72.13574809465898
Tajikistan,Other infectious diseases,1990,20.403653080756328
Tajikistan,Postpartum disorders,1990,57.87238863162197
Germany,Unintentional injuries,1991,22.157500115199376
Zimbabwe,Other infectious diseases,1990,47.823046924791726
Zimbabwe,Postpartum disorders,1990,77.8500164395458
Liberia,Homicides & suicides,1990,198.9759685444849
Latvia,Homicides & suicides,1990,41.05215592328848
Pakistan,Respiratory infections,1990,134.54480741746886
Pakistan,Enteric infections,1990,133.698582686627
Pakistan,Other infectious diseases,1990,136.58650867946992
Pakistan,Postpartum disorders,1990,196.3362670729086
Thailand,Unintentional injuries,1991,27.151786240010143
Marshall Islands,Cardiovascular diseases,1990,183.9958999368725
Greece,Digestive diseases,1991,28.651007898734036
Guyana,Tropical diseases,1991,33.74186555804481
Malawi,Neoplasms,1990,63.08108611999978
Slovenia,Homicides & suicides,1990,35.28284002570911
Niger,Enteric infections,1990,466.8733269532973
Niger,Other infectious diseases,1990,339.2958987865033
Niger,Postpartum disorders,1990,167.94843495493674
Viet Nam,Diabetes,1990,34.6345589550345
China,Cardiovascular diseases,1991,204.93323494989963
Slovenia,Cardiovascular diseases,1990,430.5890302479903
Tokelau,Respiratory infections,1991,78.34579367532582
Uzbekistan,Cardiovascular diseases,1990,236.0031452982141
Kazakhstan,Neoplasms,1991,140.65426593412687
Kazakhstan,Transport injuries,1990,25.26527005423704
Kazakhstan,Unintentional injuries,1990,41.98858115029299
Armenia,Neoplasms,1990,121.13430340766148
Lithuania,Chronic respiratory diseases,1990,40.101538170259936
Democratic People's Republic of Korea,Cardiovascular diseases,1990,216.45737825285465
Uruguay,Neoplasms,1990,262.12095317186134
Uruguay,Neurological disorders,1990,33.49445360820332
Bangladesh,Cardiovascular diseases,1991,114.90065419470028
Uzbekistan,Chronic respiratory diseases,1990,23.531897198710038
Pakistan,Diabetes,1990,24.85205051581954
Poland,Cardiovascular diseases,1991,533.1268809548262
Greece,Digestive diseases,1990,28.580743121859875
Lesotho,Homicides & suicides,1990,34.205709198581715
Lithuania,Transport injuries,1990,31.99576972869476
Eritrea,Cardiovascular diseases,1990,95.52428374863486
Luxembourg,Chronic respiratory diseases,1990,46.26529031611836
Luxembourg,Transport injuries,1990,21.90933510269737
Zimbabwe,Diabetes,1990,21.129586251442905
Lithuania,Unintentional injuries,1990,52.40162920334682
Azerbaijan,Chronic respiratory diseases,1990,26.38236580514292
Libya,Neoplasms,1990,47.98323183971369
Nicaragua,Neoplasms,1990,37.907686075684886
Guyana,Respiratory infections,1991,46.58242963680576
Guyana,Enteric infections,1991,28.10738711874669
Chile,Homicides & suicides,1991,26.49185089051668
Jamaica,Neoplasms,1990,86.6504020222248
Comoros,Respiratory infections,1991,230.04198297575317
Comoros,Enteric infections,1991,128.82524909029323
Marshall Islands,Chronic respiratory diseases,1990,48.46644729144396
Nigeria,Neoplasms,1990,37.96116248432715
Botswana,Enteric infections,1991,74.57500603838551
Botswana,Other infectious diseases,1991,32.08094492321488
Botswana,Postpartum disorders,1991,65.55952868604943
Lesotho,Nutritional deficiencies,1991,20.60935284660612
Eswatini,Respiratory infections,1990,149.11015032751206
Eswatini,Enteric infections,1990,74.81085556841268
Eswatini,Other infectious diseases,1990,62.11292141869675
Eswatini,Postpartum disorders,1990,81.04658567192604
Mali,Tropical diseases,1990,252.3841399325487
Azerbaijan,Digestive diseases,1990,31.52903391407429
Azerbaijan,Unintentional injuries,1990,27.225453842105832
Democratic People's Republic of Korea,Chronic respiratory diseases,1990,92.64701036109768
Iceland,Cardiovascular diseases,1990,299.3770265762399
Comoros,Digestive diseases,1991,36.86156283912917
United States of America,Cardiovascular diseases,1990,346.8558380961695
Chile,Digestive diseases,1990,45.06296592324309
Georgia,Digestive diseases,1991,40.68554695853277
Palestine,Homicides & suicides,1990,27.906632863477903
Chile,Cardiovascular diseases,1991,160.0980977379922
Nepal,Respiratory infections,1990,224.95380342914163
Cambodia,Nutritional deficiencies,1990,42.83768186271206
Cambodia,Digestive diseases,1990,75.80287193928474
Chile,Homicides & suicides,1990,28.004854943467507
Republic of Moldova,Respiratory infections,1990,31.96472021257472
Guyana,Respiratory infections,1990,48.524773827237134
Guyana,Enteric infections,1990,30.45225527599796
Haiti,Nutritional deficiencies,1990,41.685775550377805
Honduras,Digestive diseases,1991,58.14548955392594
Djibouti,Nutritional deficiencies,1991,81.10982217640166
South Sudan,Enteric infections,1990,116.40189433181833
South Sudan,Other infectious diseases,1990,135.46124151832288
South Sudan,Postpartum disorders,1990,146.41052532357253
South Sudan,Diabetes,1990,24.74479152051382
Honduras,Respiratory infections,1990,44.64436203593287
Honduras,Enteric infections,1990,72.63645569627384
Honduras,Postpartum disorders,1990,69.34249925257865
Ireland,Neoplasms,1990,203.7622649045446
Marshall Islands,Transport injuries,1990,21.738930810145288
Guam,Diabetes,1990,28.689696655613147
Marshall Islands,Homicides & suicides,1990,29.193772228633147
Zimbabwe,Nutritional deficiencies,1990,20.755980301732748
Sao Tome and Principe,Respiratory infections,1990,143.67995627129957
Sao Tome and Principe,Enteric infections,1990,104.44586790952128
Senegal,Nutritional deficiencies,1990,20.405413884133733
Japan,Neoplasms,1991,198.75494116481025
Brazil,Neoplasms,1990,79.06184005009712
Bhutan,Tropical diseases,1991,102.9247764942191
Turkmenistan,Cardiovascular diseases,1990,260.4604654843731
Oman,Cardiovascular diseases,1990,178.6281652194591
Chile,Respiratory infections,1991,52.464042656849685
Djibouti,Digestive diseases,1991,24.712304280696884
Timor-Leste,Nutritional deficiencies,1991,60.47760828331957
Timor-Leste,Digestive diseases,1991,28.286465396052964
Uruguay,Cardiovascular diseases,1990,365.1353553167112
Russian Federation,Neoplasms,1990,182.76253707282436
Russian Federation,Neurological disorders,1990,21.68802787023684
Turkmenistan,Neoplasms,1990,69.40356471655926
Haiti,Digestive diseases,1990,52.0220338193395
Georgia,Neurological disorders,1991,23.20333529114296
Guyana,Digestive diseases,1991,43.71392900024173
Guyana,Unintentional injuries,1991,34.71360161642492
Guinea-Bissau,Other non-communicable diseases,1991,70.75719843208196
Romania,Chronic respiratory diseases,1990,61.02642861706988
Russian Federation,Homicides & suicides,1990,49.73095321551833
Uruguay,Chronic respiratory diseases,1990,41.11168268515679
Mexico,Homicides & suicides,1990,22.678317818695767
Marshall Islands,Diabetes,1990,42.297326866072666
American Samoa,Respiratory infections,1991,22.206416991279973
Malawi,Tropical diseases,1990,235.1142813320265
Ireland,Respiratory infections,1990,53.77975270641595
Guinea-Bissau,Nutritional deficiencies,1991,51.16912667645901
Saint Vincent and the Grenadines,Digestive diseases,1990,25.57178062964341
Namibia,Tropical diseases,1990,37.61260828883255
Turkmenistan,Chronic respiratory diseases,1990,22.757946939124743
Democratic People's Republic of Korea,Transport injuries,1990,33.58513174145313
Democratic People's Republic of Korea,Diabetes,1990,21.912265800636447
United States of America,Respiratory infections,1990,29.65540181335749
United States of America,Diabetes,1990,31.67799395473339
Ireland,Chronic respiratory diseases,1990,63.8901768759721
Chile,Diabetes,1991,21.535160130052127
Honduras,Unintentional injuries,1991,30.01196540409868
Tokelau,Chronic respiratory diseases,1991,95.27486275004628
Japan,Neurological disorders,1991,30.66346280240901
Philippines,Chronic respiratory diseases,1991,30.82233592792621
China,Digestive diseases,1991,27.15917765120741
Sao Tome and Principe,Tropical diseases,1990,52.36060222310439
Kazakhstan,Cardiovascular diseases,1991,369.3376712171976
Republic of Korea,Chronic respiratory diseases,1990,25.884919278820828
Bhutan,Cardiovascular diseases,1991,100.23811027421468
Bhutan,Chronic respiratory diseases,1991,51.893513782103184
Lesotho,Homicides & suicides,1991,36.99091340500953
Italy,Diabetes,1990,46.27252338523001
Indonesia,Cardiovascular diseases,1990,150.12738388780096
Guinea-Bissau,STD,1991,30.47146147118364
Guinea-Bissau,Respiratory infections,1991,253.45974365009147
Guinea-Bissau,Enteric infections,1991,213.00539668577773
Guinea-Bissau,Other infectious diseases,1991,258.699031413943
Guinea-Bissau,Postpartum disorders,1991,204.04623800508813
New Zealand,Chronic respiratory diseases,1990,45.1165481789952
Eritrea,Chronic respiratory diseases,1990,23.458349024873915
Uruguay,Diabetes,1990,38.27719847978421
Kyrgyzstan,Respiratory infections,1990,84.91622533341442
Kyrgyzstan,Postpartum disorders,1990,50.10601838733778
Cook Islands,Tropical diseases,1990,36.96429106535486
Ireland,Digestive diseases,1990,23.273480642961964
Haiti,Homicides & suicides,1990,38.81205898586343
Ukraine,Chronic respiratory diseases,1990,63.52090780603596
Luxembourg,Diabetes,1990,29.16992009522889
Trinidad and Tobago,Unintentional injuries,1990,20.0653853283213
China,Respiratory infections,1991,59.9115254194256
Namibia,Neoplasms,1991,43.55293746805224
Haiti,Nutritional deficiencies,1991,37.318302697851024
Namibia,Chronic respiratory diseases,1990,46.71902042032848
Tokelau,Enteric infections,1991,28.83787016131847
New Zealand,Digestive diseases,1990,21.947176486882885
Bosnia and Herzegovina,Chronic respiratory diseases,1990,25.613025505285773
Romania,Transport injuries,1990,22.874402081809965
Israel,Neurological disorders,1990,22.328736974617904
Ukraine,Digestive diseases,1990,31.987605127558044
Ukraine,Unintentional injuries,1990,42.76342681233028
Mali,Chronic respiratory diseases,1990,33.368749070184194
Timor-Leste,Other non-communicable diseases,1991,39.0973568553438
Lao People's Democratic Republic,Chronic respiratory diseases,1990,61.73436090495104
Lao People's Democratic Republic,Digestive diseases,1990,49.968695968774895
Timor-Leste,Homicides & suicides,1991,54.394244094898845
Saint Vincent and the Grenadines,Unintentional injuries,1990,26.155380753273484
Tokelau,Digestive diseases,1991,38.33089862766709
Tokelau,Unintentional injuries,1991,20.42782188480307
Pakistan,Digestive diseases,1990,35.82593611768352
Bosnia and Herzegovina,Unintentional injuries,1990,24.07448844238511
Oman,Other non-communicable diseases,1990,25.47317110277377
Oman,Transport injuries,1990,82.72154979478789
Comoros,Unintentional injuries,1991,24.571241772678924
Brazil,Chronic respiratory diseases,1990,27.045628734559557
Turkmenistan,Unintentional injuries,1990,34.97851931807623
Senegal,Digestive diseases,1990,35.02371690687771
Haiti,Digestive diseases,1991,49.93164910314498
Honduras,Respiratory infections,1991,42.6271265123689
Honduras,Enteric infections,1991,68.72259185731376
Honduras,Postpartum disorders,1991,67.46799385712413
Bangladesh,Other non-communicable diseases,1991,31.26485870720165
New Zealand,Neurological disorders,1990,32.75133665185304
Sudan,Other non-communicable diseases,1991,97.21756101732964
Micronesia (Federated States of),Chronic respiratory diseases,1990,65.12008012108898
Djibouti,Homicides & suicides,1991,27.215064311200237
Italy,Cardiovascular diseases,1990,398.798412383637
New Zealand,Transport injuries,1990,25.188753839923606
Tuvalu,Digestive diseases,1991,45.68158953155616
Namibia,Tropical diseases,1991,31.96434139225776
Haiti,Cardiovascular diseases,1991,251.75651654422936
Uruguay,Cardiovascular diseases,1991,351.81780043531126
Iceland,Cardiovascular diseases,1991,297.79215980534696
Japan,Diabetes,1991,24.463252616095463
Kazakhstan,Chronic respiratory diseases,1991,43.76305145921547
Italy,Chronic respiratory diseases,1990,42.71725850740652
Slovenia,Diabetes,1990,21.52523046973829
Canada,Digestive diseases,1990,26.769103606432974
Poland,Digestive diseases,1991,39.50542913061816
Australia,Cardiovascular diseases,1990,303.8515953046713
Bermuda,Cardiovascular diseases,1991,343.2682931789428
Mexico,Cardiovascular diseases,1991,84.27258807738171
Mexico,Other non-communicable diseases,1991,22.82108678013859
South Sudan,Neoplasms,1990,50.88898493155575
Luxembourg,Neoplasms,1990,272.53265541017345
Canada,Neurological disorders,1990,34.91115112980307
Mauritius,Digestive diseases,1990,34.16421377243431
